"","Sserial","WtFactor","RSex","RAgeCat","eq_inc_quintiles","RClassGp","HEdQual3","Married","ChildHh","skipmeal","paptype","SMNews","PartyId2","Politics","SocTrust","Spend1","Dole","TaxSpend","MuchPov","Poverty1","Poverty2","NatFrEst","incdiffs","welfare2","leftrigh","libauth"
"2940",312940,0.40044468827847,2,7,-1,3,3,3,2,-1,0,8,1,2,2,7,2,3,1,2,2,60,-1,3.125,3.2,4.16666666666667
"2941",312941,1.40091988522027,1,7,-1,3,4,1,1,1,1,8,1,4,-1,-1,2,4,1,1,2,10,2,3.25,2.2,4
"2942",312942,1.28059277588227,2,4,1,4,2,4,1,-1,1,8,3,5,-1,-1,2,3,2,1,1,70,-1,-1,-1,-1
"2943",312943,1.04961748843406,2,7,-1,2,3,1,2,-1,0,8,1,1,2,7,2,2,1,2,2,50,-1,3.375,4,4.16666666666667
"2944",312944,3.33453587758164,2,1,4,5,2,4,2,8,0,2,5,3,-1,-1,2,2,2,1,2,80,2,2.25,2.8,4.16666666666667
"2945",312945,1.43179763014023,1,2,4,1,1,1,1,-1,0,1,2,2,2,1,1,2,2,2,1,2,-1,2.125,2.4,3.33333333333333
"2946",312946,1.52734118222461,1,2,2,1,2,1,1,4,0,8,4,4,-1,-1,3,2,1,2,2,70,1,3.5,2.4,3.83333333333333
"2947",312947,0.504505189326378,2,2,-1,1,8,2,2,1,0,1,2,3,-1,-1,1,2,2,2,1,20,1,2.875,2,2.66666666666667
"2948",312948,0.511055504707943,2,4,2,5,2,3,2,8,0,2,3,3,-1,-1,1,3,2,1,1,20,1,1.375,1.2,3
"2949",312949,0.561618930701582,2,7,4,5,4,3,2,-1,0,8,3,3,2,3,2,3,1,2,2,30,-1,3.875,2.4,4.33333333333333
"2950",312950,0.623222439775668,1,7,5,1,3,1,2,1,0,8,1,2,-1,-1,2,3,1,2,2,50,3,3.125,4.4,4.16666666666667
"2951",312951,1.04534163103631,2,5,-1,1,1,1,2,1,0,3,2,1,-1,-1,1,3,2,1,1,10,1,1.125,1.4,2
"2952",312952,0.466043332245881,2,3,1,1,1,2,1,-1,0,2,3,2,1,1,1,3,2,2,1,5,-1,2,3.2,2.83333333333333
"2953",312953,0.603390340469274,1,4,-1,1,2,4,1,1,0,2,8,1,-1,-1,1,3,2,1,1,20,2,2.375,2.6,3.83333333333333
"2954",312954,2.05147086476043,1,2,1,-1,4,4,2,2,0,8,5,5,-1,-1,1,1,2,2,1,99,2,2.625,2.2,3.66666666666667
"2955",312955,0.545989943221,2,7,3,4,4,2,2,1,0,8,1,4,-1,-1,2,3,2,2,1,50,2,3,2.4,4.33333333333333
"2956",312956,1.04938608705657,2,7,-1,1,3,3,1,1,0,8,1,2,-1,-1,1,3,2,2,1,998,2,2.625,3,3.5
"2957",312957,0.663349997396737,1,7,-1,3,4,1,2,-1,2,8,2,4,2,9,3,2,1,8,8,998,-1,3,2.6,3.5
"2958",312958,0.638073599709336,1,7,1,4,4,3,2,1,1,8,2,3,-1,-1,1,3,2,1,1,75,2,1.625,1.6,4
"2959",312959,1.10540116633611,2,7,2,2,4,1,2,1,0,8,2,3,-1,-1,3,3,2,2,2,20,2,2.375,2.6,3.66666666666667
"2960",312960,0.96704156076549,1,3,3,5,2,4,2,1,0,8,5,4,-1,-1,3,2,2,2,1,50,2,2.625,2.8,2.83333333333333
"2961",312961,0.932820918862627,1,1,-1,5,2,4,2,-1,0,7,6,3,2,1,1,3,2,2,2,30,-1,2.375,2.6,2.83333333333333
"2962",312962,1.30346282174516,1,2,5,4,2,1,2,1,0,2,1,1,-1,-1,2,2,2,2,1,10,4,3.125,2,3.66666666666667
"2963",312963,1.25837910892667,2,2,3,1,3,1,2,-1,0,7,3,4,-1,-1,2,1,2,2,2,70,-1,-1,-1,-1
"2964",312964,0.890895241509945,1,7,4,5,4,1,2,1,1,8,1,1,-1,-1,2,3,1,2,2,40,2,3.25,2.8,5
"2965",312965,1.45619193368781,2,4,3,1,1,1,1,1,0,8,3,2,-1,-1,1,3,2,2,1,1,1,2.25,2.4,2.5
"2966",312966,0.518893731922847,2,4,5,1,2,2,2,1,0,1,2,3,-1,-1,1,3,2,1,1,20,2,3.25,2,3.83333333333333
"2967",312967,1.80513062473671,1,3,1,1,2,1,2,-1,2,3,8,2,2,5,3,2,2,2,1,40,-1,3,4.4,3
"2968",312968,0.490201846195417,2,7,-1,2,4,3,2,1,0,2,4,1,-1,-1,3,2,2,2,2,998,2,3.375,2.8,4.5
"2969",312969,1.70926481656734,1,4,-1,4,1,1,1,4,2,1,2,3,-1,-1,2,2,1,1,1,50,3,3.625,2.2,4.33333333333333
"2970",312970,1.07071728903681,2,7,-1,3,4,1,2,-1,1,8,2,5,-1,-1,2,3,2,2,1,80,-1,-1,-1,-1
"2971",312971,0.905528968204833,2,5,-1,2,2,1,2,1,1,4,1,3,-1,-1,3,3,2,2,1,20,3,2.625,3,3.33333333333333
"2972",312972,2.23631408731621,2,1,-1,5,2,4,2,1,0,2,2,2,-1,-1,1,3,2,2,1,5,1,1.375,2.4,2.16666666666667
"2973",312973,0.900764534982034,2,7,-1,2,1,1,2,1,2,8,2,1,-1,-1,1,3,2,2,2,998,1,2.625,2.6,2.83333333333333
"2974",312974,1.28102170899118,2,2,-1,5,4,1,2,-1,0,2,4,5,2,3,2,3,1,1,1,80,-1,3.75,2,4
"2975",312975,1.63072901850439,2,4,-1,4,2,1,1,-1,0,8,2,3,-1,-1,2,3,2,2,2,25,-1,-1,-1,-1
"2976",312976,0.504070724587321,2,6,3,4,2,3,2,1,0,4,1,5,-1,-1,2,3,1,2,1,65,2,3,2.2,4.16666666666667
"2977",312977,0.894689939793445,1,7,4,5,3,1,2,1,1,8,4,3,-1,-1,2,3,8,1,1,20,1,2.875,2,3.33333333333333
"2978",312978,0.931600746321414,2,7,5,1,1,1,2,1,0,1,2,2,-1,-1,1,3,2,2,1,2,1,1.875,2.2,2.83333333333333
"2979",312979,0.463037246642941,2,6,-1,2,3,2,2,1,0,8,8,4,-1,-1,2,2,2,2,1,35,2,3.25,3,3.66666666666667
"2980",312980,0.463205173337018,1,7,5,5,4,3,2,1,0,8,2,2,-1,-1,1,3,2,2,2,10,2,3.125,2.4,3.66666666666667
"2981",312981,1.15435182856263,1,3,3,5,4,4,2,-1,0,4,5,5,-1,-1,2,2,1,1,1,30,-1,-1,-1,-1
"2982",312982,0.555817146859204,2,7,5,2,4,3,2,1,1,8,1,2,-1,-1,2,3,2,2,1,30,1,2.5,3.4,4.33333333333333
"2983",312983,1.98894354254819,2,5,2,5,2,3,1,1,0,8,1,3,-1,-1,1,2,2,8,1,50,1,2.25,2.4,3.66666666666667
"2984",312984,1.25732469987222,2,3,4,3,3,1,1,-1,0,5,1,4,1,3,1,3,2,2,2,20,-1,3.125,3.2,4
"2985",312985,0.746389284073583,1,7,5,5,3,1,2,1,0,8,2,3,-1,-1,1,3,1,2,2,20,1,2,2.8,3.66666666666667
"2986",312986,0.709743563151392,1,4,4,-1,2,2,2,1,0,3,1,3,-1,-1,1,2,2,2,1,10,4,3.375,2.2,4
"2987",312987,1.06783293020015,1,3,3,1,1,1,1,1,0,8,6,3,-1,-1,2,3,2,2,1,4,3,2.875,2.6,3.33333333333333
"2988",312988,0.900764534982034,2,7,-1,2,3,1,2,1,1,8,1,1,-1,-1,1,3,2,1,1,50,1,2.5,2.4,3.83333333333333
"2989",312989,1.50219544225943,1,2,4,1,1,1,1,1,0,2,8,1,-1,-1,1,3,2,1,1,20,1,2.25,2.4,2.66666666666667
"2990",312990,0.888869490562179,2,4,-1,5,3,1,1,1,0,2,4,4,-1,-1,2,2,1,8,8,60,3,3,3,3.5
"2991",312991,2.73455067266021,1,1,2,4,2,4,2,-1,0,3,2,3,2,1,2,2,1,2,2,40,-1,2.75,3.4,3.83333333333333
"2992",312992,0.877493801317271,2,4,5,1,2,1,1,1,4,1,1,4,-1,-1,2,2,2,1,1,50,3,3.125,3,3.5
"2993",312993,0.854359658743383,1,3,4,2,1,4,2,-1,0,2,4,2,2,3,1,2,2,1,1,5,-1,2.375,1.4,2.5
"2994",312994,0.338823502710271,1,7,5,1,2,1,2,1,2,8,4,1,-1,-1,1,3,2,2,1,50,2,2.375,2.6,3.33333333333333
"2995",312995,0.524253294382772,2,5,2,1,3,2,2,-1,0,8,2,1,-1,-1,3,2,1,2,2,2,-1,-1,-1,-1
"2996",312996,0.511568524775734,1,7,4,4,4,4,2,1,0,8,2,3,-1,-1,1,3,2,2,1,60,1,2.625,2.4,4.33333333333333
"2997",312997,0.911131118914391,1,3,5,1,1,1,1,1,0,3,3,2,-1,-1,1,2,2,2,2,20,2,2.625,2.8,3.83333333333333
"2998",312998,0.425160722560699,1,7,5,4,3,3,2,1,0,8,2,5,-1,-1,8,3,2,2,1,998,1,3.375,2.2,4.66666666666667
"2999",312999,0.795429317665448,2,7,-1,1,2,1,2,1,0,8,1,4,-1,-1,1,3,2,2,1,10,2,2.625,3.2,4.5
"3000",313000,0.480957935959994,2,7,4,5,4,3,2,1,0,4,1,2,-1,-1,3,3,1,2,2,30,3,3.125,3.2,3.83333333333333
"3001",313001,0.971285649918565,2,7,2,2,2,1,2,1,0,8,1,3,-1,-1,2,2,1,2,2,50,2,4.25,3.4,4
"3002",313002,0.639423379272073,1,2,3,5,3,4,2,-1,0,1,8,5,2,3,2,2,1,2,2,20,-1,3.5,2,3.83333333333333
"3003",313003,0.577367945285548,2,7,2,5,4,3,2,1,1,8,2,3,-1,-1,1,3,2,1,8,50,1,1.875,2.2,3.5
"3004",313004,2.93415166639929,1,2,-1,1,1,4,2,-1,0,1,2,3,1,4,3,4,1,2,2,50,-1,2.75,2.4,2.83333333333333
"3005",313005,2.16224982420471,1,5,-1,1,3,1,1,8,0,1,1,3,-1,-1,3,2,2,2,2,55,3,2.875,2.8,3.5
"3006",313006,0.448828837410435,2,7,-1,2,2,2,2,1,0,8,1,1,-1,-1,1,3,1,2,2,998,1,2.5,1.2,3.33333333333333
"3007",313007,0.531475254734722,2,7,3,1,4,3,2,-1,0,8,8,3,1,3,7,3,8,2,1,1,-1,1.875,3.4,3
"3008",313008,1.10615495137879,1,4,5,1,2,1,2,-1,0,7,1,2,-1,-1,2,3,1,2,2,3,-1,-1,-1,-1
"3009",313009,0.547390527252833,2,4,4,1,1,3,1,1,0,2,3,2,-1,-1,8,2,2,1,2,15,1,2.625,3.6,3.66666666666667
"3010",313010,1.0065702189881,2,4,-1,5,3,1,2,-1,0,2,1,3,2,7,2,3,2,2,2,75,-1,3.375,3,4.5
"3011",313011,1.3897038406757,2,7,2,2,4,1,1,-1,4,8,2,4,1,3,1,2,2,1,1,100,-1,2.375,1.8,5
"3012",313012,0.427177388037715,1,7,1,5,4,2,2,1,1,8,1,2,-1,-1,3,3,2,1,2,10,2,2.875,2.4,4.16666666666667
"3013",313013,0.739896819036389,1,2,1,-1,4,4,2,1,0,8,2,4,-1,-1,1,3,1,1,1,45,2,2.75,2.2,3.5
"3014",313014,0.378133306157862,2,7,5,2,1,4,2,-1,0,8,2,1,1,1,1,2,2,1,1,98,-1,9,9,9
"3015",313015,1.16770475110538,2,7,3,3,2,1,2,2,1,5,2,2,-1,-1,8,2,2,2,1,70,1,1.75,1.8,3.33333333333333
"3016",313016,1.36081772983375,2,2,3,2,2,1,1,1,0,2,3,3,-1,-1,3,3,2,1,2,20,2,3,3,3.16666666666667
"3017",313017,1.46912877875374,1,4,4,5,2,1,2,1,0,8,5,5,-1,-1,2,3,2,2,2,50,1,3,2.2,4.66666666666667
"3018",313018,0.542408660791254,1,7,-1,5,3,4,2,1,0,8,1,3,-1,-1,2,2,1,2,2,60,3,3.875,3.4,4.5
"3019",313019,1.46988182212534,1,3,3,5,3,1,1,8,0,8,8,4,-1,-1,3,1,2,2,1,35,2,3,3,3.5
"3020",313020,0.858154604250578,1,2,3,1,1,4,2,1,0,8,2,4,-1,-1,1,3,2,2,2,33,1,2.625,2.6,1.83333333333333
"3021",313021,0.676727704114797,2,5,1,1,2,2,2,4,0,2,1,4,-1,-1,2,3,2,1,8,25,3,3.125,2.6,4
"3022",313022,0.825778930969321,2,4,5,1,1,1,1,-1,0,2,2,3,1,3,2,3,2,2,2,20,-1,-1,-1,-1
"3023",313023,0.48446199188836,2,4,3,5,3,2,2,-1,0,3,2,4,-1,-1,1,2,2,2,2,30,-1,-1,-1,-1
"3024",313024,0.46259595234934,2,3,2,5,4,2,1,8,0,8,5,4,-1,-1,1,1,2,2,2,998,1,1.75,1,3.16666666666667
"3025",313025,0.549238091723225,2,4,2,5,3,4,1,7,0,8,5,3,-1,-1,1,4,2,2,1,25,1,1.875,3,3
"3026",313026,0.958955120961916,1,3,5,1,1,1,1,-1,0,8,1,2,1,1,1,3,2,1,1,1,-1,2.375,3,1.83333333333333
"3027",313027,1.08186040259169,1,4,-1,2,1,1,1,1,0,2,2,3,-1,-1,3,2,2,2,2,25,2,3.125,2,3.83333333333333
"3028",313028,0.801492725981888,2,3,5,1,2,1,1,1,0,8,3,2,-1,-1,2,3,2,1,2,20,2,3.75,2.2,4.33333333333333
"3029",313029,1.59076295976136,2,1,1,5,3,4,2,-1,0,2,5,5,2,4,1,2,2,2,2,50,-1,2.625,2.8,3.5
"3030",313030,1.14702461272301,2,3,1,2,1,1,1,-1,0,2,2,3,-1,-1,8,2,8,1,1,50,-1,-1,-1,-1
"3031",313031,1.35193263388705,2,6,-1,2,1,1,2,-1,0,8,1,1,2,7,7,3,1,2,1,20,-1,2.25,2.8,3.16666666666667
"3032",313032,1.23285486948614,1,3,-1,1,1,1,1,-1,2,3,8,2,-1,-1,1,3,2,2,1,5,-1,-1,-1,-1
"3033",313033,1.04284244671474,2,7,-1,3,4,1,2,-1,0,3,1,2,2,3,3,2,2,2,2,99,-1,3.5,3.6,4.16666666666667
"3034",313034,0.647972498218769,1,5,5,1,2,2,2,-1,2,2,4,2,1,4,1,3,1,1,1,6,-1,2,1.2,3
"3035",313035,2.36848704355898,1,1,1,4,2,4,2,1,0,2,8,3,-1,-1,2,3,2,2,2,10,2,3.5,3.2,3.66666666666667
"3036",313036,0.966422821665597,2,7,-1,5,2,1,2,1,2,8,1,1,-1,-1,3,3,2,1,2,30,4,2.5,3.8,3.16666666666667
"3037",313037,0.444632400624357,1,7,-1,1,3,2,2,1,2,8,8,3,-1,-1,1,3,2,2,1,10,2,1.875,2.6,4.5
"3038",313038,1.20423402966775,2,2,2,5,2,1,1,-1,0,2,5,5,2,7,1,2,2,1,2,25,-1,3,2.6,3.33333333333333
"3039",313039,1.88639515432102,1,2,5,1,1,1,2,-1,2,1,1,1,1,7,2,1,1,1,2,25,-1,-1,-1,-1
"3040",313040,1.22807158545669,1,6,2,1,2,2,1,8,0,8,4,1,-1,-1,1,3,2,1,1,1,1,1.5,1.4,1.66666666666667
"3041",313041,3.05921422198198,1,2,-1,4,3,1,1,1,0,2,2,3,-1,-1,1,2,2,2,2,60,2,2.75,2.4,3.33333333333333
"3042",313042,3.2129287675685,2,1,1,-1,2,4,2,-1,0,8,2,1,2,3,1,3,2,1,2,50,-1,2.25,3.2,4.33333333333333
"3043",313043,1.10961571225777,1,5,1,3,3,1,2,1,0,8,1,3,-1,-1,2,2,2,2,2,25,3,4,4,3.66666666666667
"3044",313044,0.428041805683414,2,7,3,4,3,4,2,1,0,2,6,2,-1,-1,1,3,2,1,1,2,1,1.875,1,3.66666666666667
"3045",313045,1.21390455528995,1,3,5,1,1,1,1,1,0,2,1,2,-1,-1,6,3,2,2,1,15,3,2.75,3.2,3.66666666666667
"3046",313046,0.550676562786146,2,6,3,2,4,4,2,1,1,8,5,4,-1,-1,1,2,1,2,2,50,2,3,2.2,3.66666666666667
"3047",313047,0.869936049383089,1,6,-1,3,2,1,2,1,0,8,6,3,-1,-1,2,3,1,1,1,5,2,2.625,2.6,3.5
"3048",313048,1.18747967993256,1,3,-1,1,1,1,1,1,0,1,2,1,-1,-1,1,3,2,1,1,2,1,1.125,1.2,2
"3049",313049,0.565528278973125,2,2,5,2,2,4,2,-1,0,8,1,3,1,3,1,3,2,2,1,5,-1,2.25,3,2.16666666666667
"3050",313050,0.84941969669792,2,7,2,3,4,1,2,1,1,8,1,4,-1,-1,2,3,1,2,1,59,2,3,2.4,3.83333333333333
"3051",313051,1.34673599184141,1,1,1,5,3,4,2,1,0,1,1,4,-1,-1,2,3,2,1,1,30,1,2.625,1.6,3.16666666666667
"3052",313052,1.21964904504126,1,5,3,3,3,1,2,-1,2,8,3,3,2,3,3,3,2,9,1,5,-1,2.375,2.4,3.16666666666667
"3053",313053,0.588670703540758,2,7,2,2,4,3,2,1,1,8,1,2,-1,-1,2,2,2,2,1,25,3,3.125,2.4,3
"3054",313054,0.488610467277823,1,7,1,5,4,4,2,1,1,8,1,3,-1,-1,3,3,2,2,2,45,4,2.75,3,4.16666666666667
"3055",313055,0.382337283266603,1,7,1,3,3,2,2,-1,1,5,4,4,-1,-1,1,2,2,1,1,60,-1,-1,-1,-1
"3056",313056,0.863023674901817,1,7,4,3,1,1,2,1,0,8,2,2,-1,-1,1,3,2,2,1,10,1,2.5,2,3.33333333333333
"3057",313057,0.715847454347707,1,2,5,1,2,2,2,1,0,1,3,3,-1,-1,1,3,2,2,2,10,2,2.5,2.4,2.83333333333333
"3058",313058,0.920947259292293,2,4,2,4,2,2,1,-1,0,7,4,4,-1,-1,3,3,2,1,1,15,-1,-1,-1,-1
"3059",313059,1.07583420144118,2,6,1,4,3,1,2,1,0,3,4,2,-1,-1,1,3,1,2,2,30,2,3.375,2.2,4
"3060",313060,0.553310793050508,2,7,2,2,3,3,2,-1,1,8,5,1,2,2,3,2,1,2,1,20,-1,2.25,2,3.83333333333333
"3061",313061,1.23338998517158,2,3,1,5,3,4,2,1,0,1,2,1,-1,-1,1,3,2,1,1,2,1,1.5,2.6,2.83333333333333
"3062",313062,0.507814062148415,2,2,3,1,1,4,2,1,0,7,8,4,-1,-1,2,4,2,1,1,40,2,3.375,2.8,4.83333333333333
"3063",313063,0.968468906762186,1,5,-1,1,3,1,2,-1,0,8,2,4,-1,-1,2,2,2,2,1,80,-1,-1,-1,-1
"3064",313064,1.51618150468224,1,4,2,1,1,1,1,1,0,8,3,5,-1,-1,1,2,1,1,1,20,1,2,1.2,1.83333333333333
"3065",313065,0.966845450570308,1,3,3,1,2,1,1,1,0,2,2,1,-1,-1,2,3,2,1,1,8,1,2.75,1,2.33333333333333
"3066",313066,0.649951771112083,2,2,1,4,2,2,1,-1,0,1,5,5,-1,-1,2,3,2,2,1,50,-1,-1,-1,-1
"3067",313067,1.10911681484349,2,3,1,5,1,1,1,-1,0,2,5,4,-1,-1,2,3,1,8,8,998,-1,-1,-1,-1
"3068",313068,0.970676985184199,2,7,5,1,1,1,2,-1,0,8,3,1,-1,-1,1,3,2,1,1,998,-1,-1,-1,-1
"3069",313069,2.3292296515345,1,4,1,5,3,4,2,-1,0,8,2,2,2,3,2,3,1,2,1,40,-1,1.75,1.25,4.33333333333333
"3070",313070,0.578839049876064,2,1,2,-1,3,4,1,8,0,1,4,4,-1,-1,3,3,2,2,1,50,3,3,3,3
"3071",313071,1.82106888905836,2,4,-1,5,2,1,1,-1,0,4,2,5,-1,-1,1,3,2,1,1,10,-1,-1,-1,-1
"3072",313072,0.887348075949956,2,7,2,5,4,2,1,1,0,8,1,2,-1,-1,3,3,2,2,2,80,1,3.375,1.6,4.16666666666667
"3073",313073,0.999989309674417,2,4,3,1,1,1,1,-1,0,2,1,2,2,1,1,3,2,2,2,25,-1,2.25,3.4,1.83333333333333
"3074",313074,1.67815567026991,1,4,-1,5,4,4,2,-1,0,8,5,4,-1,-1,3,8,1,8,8,998,-1,-1,-1,-1
"3075",313075,0.669536152277195,1,4,1,4,3,2,2,-1,0,8,5,5,-1,-1,1,3,2,1,1,80,-1,-1,-1,-1
"3076",313076,0.642554158325621,2,7,3,5,1,3,2,-1,0,8,2,4,1,3,3,4,1,1,1,998,-1,-1,-1,-1
"3077",313077,0.783980573818994,2,3,5,1,3,1,1,1,0,8,1,4,-1,-1,2,3,2,2,2,50,1,3.625,3,3.5
"3078",313078,0.564316326619734,2,7,-1,5,2,2,2,-1,0,8,3,1,-1,-1,8,3,2,1,1,25,-1,-1,-1,-1
"3079",313079,0.557793514874115,1,7,5,5,2,4,2,1,0,8,4,2,-1,-1,1,3,2,1,1,50,3,3,3,3.33333333333333
"3080",313080,0.524056504322432,2,3,5,1,1,4,2,-1,0,2,3,3,1,3,1,3,2,2,1,4,-1,2.125,3.4,2.66666666666667
"3081",313081,0.53603628466337,2,7,4,4,2,2,2,4,0,2,2,4,-1,-1,8,2,2,1,1,998,2,2.625,1.6,3.16666666666667
"3082",313082,1.4308046561737,2,1,2,5,1,1,2,1,0,8,8,5,-1,-1,8,3,2,8,2,70,1,3.625,2.4,3.33333333333333
"3083",313083,1.02329045185353,1,5,4,1,2,1,1,-1,0,8,5,4,-1,-1,2,3,2,2,2,33,-1,-1,-1,-1
"3084",313084,1.82424348851165,2,7,-1,2,4,2,1,1,0,2,3,1,-1,-1,1,3,2,2,2,20,1,2.125,2.4,2.83333333333333
"3085",313085,0.858498183379167,1,7,1,1,8,1,2,1,0,8,1,2,-1,-1,2,3,2,1,1,90,1,3.5,2.2,4.83333333333333
"3086",313086,1.3458757769985,1,3,-1,4,4,1,2,1,0,4,2,5,-1,-1,3,3,1,2,2,50,4,2.25,2.2,2.83333333333333
"3087",313087,0.449174734261154,2,3,4,5,3,2,2,1,0,2,2,2,-1,-1,8,8,1,2,2,50,3,3.5,3.2,3
"3088",313088,0.932798050670942,2,7,-1,1,1,1,2,1,1,8,1,3,-1,-1,3,2,2,2,2,25,3,3,3,5
"3089",313089,1.16828140037139,2,2,-1,1,1,4,2,1,0,2,3,2,-1,-1,1,3,2,2,1,2,1,2,3.6,2.83333333333333
"3090",313090,1.36936450015536,1,3,2,1,3,1,1,-1,0,2,1,3,-1,-1,2,3,2,1,1,40,-1,-1,-1,-1
"3091",313091,0.739118682459859,2,1,1,2,2,4,1,-1,0,1,5,5,-1,-1,3,3,2,2,8,50,-1,-1,-1,-1
"3092",313092,0.502389603468843,2,7,2,3,4,3,2,-1,1,8,1,1,1,3,2,3,1,2,1,50,-1,-1,-1,-1
"3093",313093,0.448771914154916,2,7,-1,5,4,2,2,2,0,8,1,3,-1,-1,1,3,2,1,1,12,2,2.75,1.2,4.66666666666667
"3094",313094,0.468119856759781,2,7,2,5,4,2,2,8,1,8,2,2,-1,-1,8,2,2,2,1,60,8,2.75,2.8,3.5
"3095",313095,1.08666556591806,1,3,4,2,3,1,2,1,0,8,5,3,-1,-1,2,2,1,2,2,3,3,2.5,2.6,2.5
"3096",313096,0.765684660740533,2,4,2,1,2,4,1,-1,0,8,8,3,2,3,2,3,2,2,2,50,-1,2.875,2.4,3.16666666666667
"3097",313097,1.2834744152583,1,2,4,5,2,1,1,-1,0,1,8,3,1,7,1,1,2,2,1,10,-1,2.75,1.2,4.16666666666667
"3098",313098,0.954426909978633,2,7,1,1,1,1,2,-1,0,8,3,1,2,1,3,3,1,1,1,5,-1,1.75,2.2,1.83333333333333
"3099",313099,0.770400143671941,1,7,4,5,4,1,2,-1,1,8,8,4,1,3,3,2,1,2,2,10,-1,2.125,2.2,4
"3100",313100,0.944990010747164,2,4,2,1,1,1,1,2,0,8,2,1,-1,-1,1,3,2,2,1,7,1,2.375,2.4,2.5
"3101",313101,1.64854952041949,1,4,4,1,1,1,1,-1,0,8,1,1,1,7,2,1,1,2,2,15,-1,3.25,2.8,3.33333333333333
"3102",313102,0.448835481547208,2,7,-1,1,1,2,2,-1,0,8,5,2,-1,-1,8,3,2,2,1,20,-1,-1,-1,-1
"3103",313103,0.913918195227503,2,6,-1,1,1,1,2,1,0,4,8,2,-1,-1,3,2,2,2,1,998,1,3,2.4,3.16666666666667
"3104",313104,0.496014786006982,2,7,1,5,4,2,2,1,0,8,5,4,-1,-1,1,1,1,2,1,50,1,2.625,2,4.83333333333333
"3105",313105,0.586003530719184,1,4,5,1,1,4,2,1,0,2,8,2,-1,-1,1,1,2,1,1,10,2,2.625,2.2,4
"3106",313106,1.009276700377,2,7,-1,5,3,1,2,1,1,3,1,3,-1,-1,1,3,2,1,1,10,2,2.125,2.4,4.16666666666667
"3107",313107,0.47210884196372,2,7,1,2,3,2,2,-1,0,8,1,3,1,1,2,3,1,2,1,30,-1,4.375,2.8,5
"3108",313108,0.507557598468962,2,7,2,5,3,2,2,-1,0,8,4,3,2,3,1,2,2,2,2,20,-1,2.625,3.6,3
"3109",313109,1.1364051189518,1,3,4,3,2,4,2,1,0,4,6,1,-1,-1,1,3,2,2,2,1,1,1.25,1,2.66666666666667
"3110",313110,0.493052211774167,2,4,5,1,2,2,1,-1,2,5,2,2,-1,-1,1,3,2,1,1,1,-1,-1,-1,-1
"3111",313111,1.0527311472468,1,3,4,5,2,1,1,-1,0,2,2,1,2,3,1,3,1,2,2,10,-1,3,2.8,4
"3112",313112,0.825302778134881,2,7,3,1,3,1,2,1,0,8,2,2,-1,-1,1,3,2,1,1,30,1,2.625,1.4,2.83333333333333
"3113",313113,3.40657043416627,1,2,-1,5,2,4,2,1,0,4,8,5,-1,-1,1,2,2,2,2,40,1,2.5,2.6,3.83333333333333
"3114",313114,1.44938462927645,1,2,-1,5,4,1,2,-1,0,8,5,5,1,3,2,2,1,2,1,50,-1,-1,-1,-1
"3115",313115,0.842561031564147,1,7,2,3,3,1,2,1,0,8,3,3,-1,-1,3,3,8,2,2,90,1,2.625,2.2,3.66666666666667
"3116",313116,0.925856627405637,1,4,4,5,3,1,2,-1,0,8,4,4,2,1,1,2,2,2,1,60,-1,2.5,1.2,4
"3117",313117,1.70529390959602,2,1,-1,1,1,4,2,1,0,8,2,1,-1,-1,2,3,1,2,1,38,1,3.375,1.8,3.66666666666667
"3118",313118,1.99773815462292,1,1,-1,5,2,4,2,1,0,2,3,1,-1,-1,2,3,2,2,1,30,2,3.375,3,3.16666666666667
"3119",313119,0.909608344571852,1,7,-1,2,1,1,2,-1,2,8,3,4,1,6,1,3,2,1,1,998,-1,2.125,2,2.83333333333333
"3120",313120,0.937852786316295,1,6,5,5,4,4,2,-1,1,8,5,2,2,2,2,2,1,2,2,20,-1,2.75,4.2,4
"3121",313121,0.598427695649896,2,7,5,3,3,2,2,1,0,2,3,2,-1,-1,1,3,2,2,1,5,1,2.125,2.2,2.5
"3122",313122,1.08314893248427,1,5,1,1,2,1,2,-1,0,8,3,1,2,3,2,3,1,2,2,30,-1,2.75,2.8,3.66666666666667
"3123",313123,0.48681769375859,1,7,2,3,4,2,2,1,0,2,2,2,-1,-1,3,2,1,1,1,25,2,3,3,3.66666666666667
"3124",313124,0.829189320020663,1,7,5,1,3,1,2,1,2,8,1,1,-1,-1,3,3,2,2,2,40,1,2.75,2.8,3.5
"3125",313125,0.492320522349126,2,7,-1,5,4,2,2,1,0,8,1,1,-1,-1,2,3,8,1,1,15,1,3.625,1,4.5
"3126",313126,0.810595626002907,1,7,-1,1,2,1,2,-1,0,8,3,1,1,3,1,3,2,2,1,10,-1,-1,-1,-1
"3127",313127,0.478985801650841,1,7,-1,2,4,1,2,1,0,8,1,1,-1,-1,1,2,2,2,1,20,2,3.125,3,4
"3128",313128,1.36649262611524,1,5,3,4,1,1,1,-1,2,1,2,2,1,3,2,3,1,1,1,10,-1,3.5,2.4,4
"3129",313129,0.573678502489724,2,4,1,4,2,4,1,-1,0,4,5,5,-1,-1,3,3,2,2,1,88,-1,-1,-1,-1
"3130",313130,0.596636498181711,1,7,2,4,2,2,2,3,2,8,2,3,-1,-1,1,2,2,2,2,70,1,2.875,2,4.5
